name,x,y,z,vx,vy,vz,mass
body186,-13.72214524676321,-8.059132509263925,2.3416433366415754,3.52364596856371,-1.2157803254121198,-0.31319271262023407,2.7624514187700826
body187,-8.958278853896209,-2.0022090959121925,-1.4090582577471387,5.2860641770761605,1.8615854714238758,-4.129947461712112,3.787368300905856
body188,-11.934324350353009,-6.853522003674634,2.4851711889437733,0.5409550650292004,-0.8447720119425486,4.001965697873722,1.5238282882040488
body189,-12.344744131097645,-30.596044967776475,5.773824649733263,3.2588147924098356,-3.3419738896705056,0.38027850715800104,4.780701224144124
body190,-6.667788706727056,2.25899429532842,0.6848446073040635,-2.811030913250563,-2.5132496391278503,0.9952931544540584,3.726105434221491
body191,-8.035042948043108,-2.4581716267948956,-0.3381038409617148,-1.2876762617865742,2.3475847066395192,2.749236056140326,4.069555067696173
body192,-12.157736592912993,-7.093866604688241,0.2772305840745628,6.6994259785094155,-7.2538604017171675,-1.5928137910258244,3.309885810812709
body193,2.3372878489314366,7.490676021632491,-1.0387662582417636,2.5076161633245633,-3.263686349683185,2.002881435596718,4.3486352969025175
body194,10.528945239725319,1.3552777087335137,2.7561423747218003,2.6301343528418317,3.1607760580863853,-1.340157634533333,4.007797297121847
body195,-3.0872165054217087,6.899989092132642,0.49771874711483016,2.4282833739171843,3.431197071834657,0.3051278143104062,2.462085726364556
body196,3.19389742198006,-12.970789436905987,6.343857906704247,0.8337304753238013,2.9549534224982397,-1.0503610152436962,1.1034619438137754
body197,-1.4215099639943207,7.867509014554219,0.8290974116910347,4.4217128235455805,1.305155531100842,-0.09365024723879481,4.351365118048761
body198,-11.428661441555505,6.209404221808551,2.0869973442028495,3.215256480088857,-4.790317429151802,-2.4744146936604468,1.8161997155171057
body199,-16.971936860650214,4.428055435600882,2.4062054894073928,-7.530890287630863,2.56433271015901,-2.6229487143373578,2.3004528735230645
